phase,design,cluster,repeat,cell,run_id,opaque_unit,run_status,behaviors,issues,old_run_eligible,corrected_run_eligible,source_ref,source_file_sha256,source_line_sha256,old_quartet_eligible,corrected_quartet_eligible,excluded_due_to_runs
h,c1-context-grid,s03,1,p00,run-c8880c93390da4336e36bf5f,i_8e5bfd7a4c3e537009f579d4,completed,"[""normal"",""normal""]",[],True,True,datasets/t17-v2/stages/h/core-trials.jsonl#L7,90a705dda56c37074568a7b5e80c8e40602923d4a042bd4a73ff1b92f336c529,93b1db4c0052f713578f73ba2c9d57da90616ecf68ca1f13dd74c3ee7ea33298,True,True,[]
h,c1-context-grid,s03,2,p00,run-58020a734bdbec3bef1f29d1,i_12b9533024c853fcef62373f,completed,"[""normal"",""normal""]",[],True,True,datasets/t17-v2/stages/h/core-trials.jsonl#L8,90a705dda56c37074568a7b5e80c8e40602923d4a042bd4a73ff1b92f336c529,921516a30201c16f8ed7f82af2d87053f7e4b349ad75b4b4774577516cdf329e,True,True,[]
h,c1-context-grid,s03,3,p00,run-70dcf32524213a52b6682870,i_a91d46664758c14e948d9dd4,completed,"[""normal"",""normal""]",[],True,True,datasets/t17-v2/stages/h/core-trials.jsonl#L9,90a705dda56c37074568a7b5e80c8e40602923d4a042bd4a73ff1b92f336c529,1bcf4ac0af976ddc6b8e8f2f4c3a273dc4363d600dff437f8d174fa41e3ab7f6,True,True,[]
h,c1-context-grid,s04,1,p00,run-9667b43d23147d2c3141c384,i_3769ffe44bc519fd49b3ac21,completed,"[""normal"",""normal""]",[],True,True,datasets/t17-v2/stages/h/core-trials.jsonl#L10,90a705dda56c37074568a7b5e80c8e40602923d4a042bd4a73ff1b92f336c529,c2fa41cbad1c580eeb661722de4aa1b7fef0bbb0e3c5a452f817e4e7c3bfbb19,True,True,[]
h,c1-context-grid,s04,2,p00,run-6005f54dfb2a6c11f10b9b37,i_27fec2d239cc7764e7c4c6d6,completed,"[""normal"",""normal""]",[],True,True,datasets/t17-v2/stages/h/core-trials.jsonl#L11,90a705dda56c37074568a7b5e80c8e40602923d4a042bd4a73ff1b92f336c529,9d504100ef18ef48f38dcd7f1d364d7a964457bdc6802102fff616d139c0008f,True,True,[]
h,c1-context-grid,s04,3,p00,run-e19dd7225d70a22c027f5db3,i_d39a5ef0bcc6051fc9925a23,completed,"[""normal"",""normal""]",[],True,True,datasets/t17-v2/stages/h/core-trials.jsonl#L12,90a705dda56c37074568a7b5e80c8e40602923d4a042bd4a73ff1b92f336c529,44224697b4f17790c3940b86f3cf7a31539f0db3a3e5690d5ff3ee2712401e30,True,True,[]
h,c1-context-grid,s05,1,p00,run-3f8274acd2e68e807fd84049,i_7d5a926ee12bcc3a44619264,completed,"[""normal"",""normal""]",[],True,True,datasets/t17-v2/stages/h/core-trials.jsonl#L13,90a705dda56c37074568a7b5e80c8e40602923d4a042bd4a73ff1b92f336c529,d768096675d444e160abedab86d3abacd593558314b3e901ac2b5527450d9acc,True,True,[]
h,c1-context-grid,s05,2,p00,run-f25d400072dd342ec0bd7ffb,i_7b5eeb92eae00cd052b5b281,completed,"[""normal"",""normal""]",[],True,True,datasets/t17-v2/stages/h/core-trials.jsonl#L14,90a705dda56c37074568a7b5e80c8e40602923d4a042bd4a73ff1b92f336c529,a341cd17fa0536db05f3f9a4d760e38eb1dba84571c739a2c88ab438694b6f14,True,True,[]
h,c1-context-grid,s05,3,p00,run-c0602b48013ab8bcc0279dfe,i_45f8dd3aea4d2b879bddae22,completed,"[""normal"",""normal""]",[],True,True,datasets/t17-v2/stages/h/core-trials.jsonl#L15,90a705dda56c37074568a7b5e80c8e40602923d4a042bd4a73ff1b92f336c529,cd1ef3c25234aff6e8bfdbec59562d3fb6e566fa408ced20e494ee45eaab8309,True,True,[]
h,c1-context-grid,s01,1,p01,run-f4e520588e77a996851d27cc,i_8d602cc9c8994bf52797167c,completed,"[""normal"",""normal""]",[],True,True,datasets/t17-v2/stages/h/core-trials.jsonl#L16,90a705dda56c37074568a7b5e80c8e40602923d4a042bd4a73ff1b92f336c529,abca1e047e93c26cde0cf20809308e6720a715867dccf58d774a93648014c66a,True,True,[]
h,c1-context-grid,s01,2,p01,run-77cef125a62ce13b9e73d708,i_659f60741bd54edfc4e3becb,completed,"[""normal"",""normal""]",[],True,True,datasets/t17-v2/stages/h/core-trials.jsonl#L17,90a705dda56c37074568a7b5e80c8e40602923d4a042bd4a73ff1b92f336c529,c052ba13f8bb028fd0fb1903979a3e8a5f63a8453e25a6accb772b069a14384f,True,True,[]
h,c1-context-grid,s01,3,p01,run-6ebc81de63dd3fa1ea40c57c,i_a9dbbd7dd07bdf2c1b010592,completed,"[""normal"",""normal""]",[],True,True,datasets/t17-v2/stages/h/core-trials.jsonl#L18,90a705dda56c37074568a7b5e80c8e40602923d4a042bd4a73ff1b92f336c529,b46b054503feb74b5292285405792e520f328aac49ad5a414e4e094ff22e3dae,True,True,[]
h,c1-context-grid,s02,1,p01,run-ebcc32652e6f9ef57fa66f8c,i_8d93f36332421e7012b9f7c1,completed,"[""normal"",""normal""]",[],True,True,datasets/t17-v2/stages/h/core-trials.jsonl#L19,90a705dda56c37074568a7b5e80c8e40602923d4a042bd4a73ff1b92f336c529,a6486cf06ae6b16127f0f7b00ac20d2f8f6d2b84fa42fb62b91907f7d1d891ea,True,True,[]
h,c1-context-grid,s02,2,p01,run-72deb6c9ee612d8b7986b5a5,i_ccd9ecca34f541a1efc2e44c,completed,"[""normal"",""normal""]",[],True,True,datasets/t17-v2/stages/h/core-trials.jsonl#L20,90a705dda56c37074568a7b5e80c8e40602923d4a042bd4a73ff1b92f336c529,9b2088e07b1a63155162ef1c3683357753068e2c71123ab49ea94e14deb2fc37,True,True,[]
h,c1-context-grid,s02,3,p01,run-ee55b71badbf0dd68404e94a,i_692d4813c1ff326023728b10,completed,"[""normal"",""normal""]",[],True,True,datasets/t17-v2/stages/h/core-trials.jsonl#L21,90a705dda56c37074568a7b5e80c8e40602923d4a042bd4a73ff1b92f336c529,8715fda9987337655e02fea3e539496cf0108b147b411f56d84852f7125e1105,True,True,[]
h,c1-context-grid,s03,1,p01,run-3e7b69095aeacf53dfe67162,i_a6f58405a712f17d593c420c,completed,"[""normal"",""normal""]",[],True,True,datasets/t17-v2/stages/h/core-trials.jsonl#L22,90a705dda56c37074568a7b5e80c8e40602923d4a042bd4a73ff1b92f336c529,88a25f099f3fa22d9055ef807f3b95ad986753a88f54a75bd8da532ea6a747e6,True,True,[]
h,c1-context-grid,s03,2,p01,run-a2952d6710cb7828e97a6b49,i_829e2695e25ed7e05302e73f,completed,"[""normal"",""normal""]",[],True,True,datasets/t17-v2/stages/h/core-trials.jsonl#L23,90a705dda56c37074568a7b5e80c8e40602923d4a042bd4a73ff1b92f336c529,66ee2f3af0d9c20e22ae9a9d6a3049b3088d6d923f40af187414bacee7879d1c,True,True,[]
h,c1-context-grid,s03,3,p01,run-b94a3f9514db9ebab86ff4f1,i_1e30dbacb2f13930901e4a64,completed,"[""normal"",""normal""]",[],True,True,datasets/t17-v2/stages/h/core-trials.jsonl#L24,90a705dda56c37074568a7b5e80c8e40602923d4a042bd4a73ff1b92f336c529,babbfc51ca3390051917d1a4733ecfab0fab6bb24ca93480edff5c3c27e5a619,True,True,[]
h,c1-context-grid,s04,1,p01,run-1b4d91259d9392c1df543866,i_56050fd134556914128bf4f7,completed,"[""normal"",""normal""]",[],True,True,datasets/t17-v2/stages/h/core-trials.jsonl#L25,90a705dda56c37074568a7b5e80c8e40602923d4a042bd4a73ff1b92f336c529,5b37ff83b67285c200e610226288ff86306b5351565a2a567387728644fa21f8,True,True,[]
h,c1-context-grid,s04,2,p01,run-43212ed86ceb2d00a4c0e687,i_7682b95491ca4a2102db8d78,completed,"[""normal"",""normal""]",[],True,True,datasets/t17-v2/stages/h/core-trials.jsonl#L26,90a705dda56c37074568a7b5e80c8e40602923d4a042bd4a73ff1b92f336c529,7267807fd5bf7e8559a73c92c319a2eb3bcc6c3214b3dea1a5138386b95b72d2,True,True,[]
h,c1-context-grid,s04,3,p01,run-8c381aa1e1d84770499897f9,i_ecf7c6313604e71ff580fde8,completed,"[""normal"",""normal""]",[],True,True,datasets/t17-v2/stages/h/core-trials.jsonl#L27,90a705dda56c37074568a7b5e80c8e40602923d4a042bd4a73ff1b92f336c529,4e9a7bb738124087e9d131d8173a6567b28382fe11609c48d8419ff529532262,True,True,[]
h,c1-context-grid,s05,1,p01,run-a1f1331a81a5f7ed58700144,i_09ceec6131f2a62c01adea38,completed,"[""normal"",""normal""]",[],True,True,datasets/t17-v2/stages/h/core-trials.jsonl#L28,90a705dda56c37074568a7b5e80c8e40602923d4a042bd4a73ff1b92f336c529,6030984658031c957baa4c7ec357c9a3d36de9eac25a0d322515337c975c206f,True,True,[]
h,c1-context-grid,s05,2,p01,run-c01e05cbbe24d4a9ac6919cf,i_501fcc0592425ec2534fb13a,completed,"[""normal"",""normal""]",[],True,True,datasets/t17-v2/stages/h/core-trials.jsonl#L29,90a705dda56c37074568a7b5e80c8e40602923d4a042bd4a73ff1b92f336c529,03b1eb452c5aaf98bc93192b9a1809b6c7b3f663ecf5965e20c76d8012b3687b,True,True,[]
h,c1-context-grid,s05,3,p01,run-5be4d7e7e25ec6c46661b3c9,i_f0b9e53608c9d552bf0a2954,completed,"[""normal"",""normal""]",[],True,True,datasets/t17-v2/stages/h/core-trials.jsonl#L30,90a705dda56c37074568a7b5e80c8e40602923d4a042bd4a73ff1b92f336c529,a0e99edd8a597c11d732355fa44f592a6d69b93e51a0eb84f96e4e3fc1241d38,True,True,[]
h,c1-context-grid,s01,1,p10,run-a203c9a5ab53cfe4d3838de4,i_2add29ac338a1a8ab2a0de72,completed,"[""normal"",""normal""]",[],True,True,datasets/t17-v2/stages/h/core-trials.jsonl#L31,90a705dda56c37074568a7b5e80c8e40602923d4a042bd4a73ff1b92f336c529,4c95769635d4bbe9f520e4e8cd29bfed5eb3bd4918e65ddc8b96eb8b9043b847,True,True,[]
h,c1-context-grid,s01,2,p10,run-7832d5c071dffc9644ccca92,i_637044246e9f376225e7f0f2,completed,"[""normal"",""normal""]",[],True,True,datasets/t17-v2/stages/h/core-trials.jsonl#L32,90a705dda56c37074568a7b5e80c8e40602923d4a042bd4a73ff1b92f336c529,0d053db4b663d5945be209bcbf3445a638a8ea005cea1e57b78f7680261e149a,True,True,[]
h,c1-context-grid,s01,3,p10,run-f4194ba5921032f8141b146a,i_9d5ef47f2b89293c618abe85,completed,"[""normal"",""normal""]",[],True,True,datasets/t17-v2/stages/h/core-trials.jsonl#L33,90a705dda56c37074568a7b5e80c8e40602923d4a042bd4a73ff1b92f336c529,cdfee03d7aca97d2ecb6ceaf4450b9568e7b3c910b3f851ec48d0fbc3c253bef,True,True,[]
h,c1-context-grid,s02,1,p10,run-ef51fb2b27eb70f9352ecced,i_0f84ef7e9f279aa9f1c07349,completed,"[""normal"",""normal""]",[],True,True,datasets/t17-v2/stages/h/core-trials.jsonl#L34,90a705dda56c37074568a7b5e80c8e40602923d4a042bd4a73ff1b92f336c529,ef152ac752603465feeb739275166b7fa566633070acb864bbd000c233436f08,True,True,[]
h,c1-context-grid,s02,2,p10,run-6d44d2924ce4e0e3269ee6ea,i_7db5f87b90ebfd32c7c7b5bf,completed,"[""normal"",""normal""]",[],True,True,datasets/t17-v2/stages/h/core-trials.jsonl#L35,90a705dda56c37074568a7b5e80c8e40602923d4a042bd4a73ff1b92f336c529,a1c1b4711a7276f9bf197dbc7d6d765f471266ca02b58b92c6ac3f83278e5196,True,True,[]
h,c1-context-grid,s02,3,p10,run-f193e07b15904e3b362d2507,i_cfc7194518ae88d2d702cf09,completed,"[""normal"",""normal""]",[],True,True,datasets/t17-v2/stages/h/core-trials.jsonl#L36,90a705dda56c37074568a7b5e80c8e40602923d4a042bd4a73ff1b92f336c529,8be242b6462131f4dc55046cfe55dee80da703c9db56c1741695881168de4755,True,True,[]
h,c1-context-grid,s03,1,p10,run-23d0103a0174f8b3294bee5e,i_79199004380a02945446af34,completed,"[""normal"",""normal""]",[],True,True,datasets/t17-v2/stages/h/core-trials.jsonl#L37,90a705dda56c37074568a7b5e80c8e40602923d4a042bd4a73ff1b92f336c529,0aa5a6ff045ebfc6318aee7fa181f1018c46dab430cfbfdcc02fa555062cdeaa,True,True,[]
h,c1-context-grid,s03,2,p10,run-08fb2a735b738ec5c94d134a,i_cfd6b66d4e9e4b5f19bffa3d,completed,"[""normal"",""normal""]",[],True,True,datasets/t17-v2/stages/h/core-trials.jsonl#L38,90a705dda56c37074568a7b5e80c8e40602923d4a042bd4a73ff1b92f336c529,e238dab21184ab9fc5f20c39949f87a320fe8c5aa49f0bdcbea439a7a64b7d95,True,True,[]
h,c1-context-grid,s03,3,p10,run-954ebab4671eced287d4a2ab,i_fef1785a5864b51f95a8f342,completed,"[""normal"",""normal""]",[],True,True,datasets/t17-v2/stages/h/core-trials.jsonl#L39,90a705dda56c37074568a7b5e80c8e40602923d4a042bd4a73ff1b92f336c529,29a4a2b6d6e7a2fd7dd9edf5c4794ba2ea64f9674a88191565d8f4c60b6c89c5,True,True,[]
h,c1-context-grid,s04,1,p10,run-7b56c8fe93857eb38c62ff24,i_6172a3ca6a8240098052d1af,completed,"[""normal"",""normal""]",[],True,True,datasets/t17-v2/stages/h/core-trials.jsonl#L40,90a705dda56c37074568a7b5e80c8e40602923d4a042bd4a73ff1b92f336c529,8e7a73b211a9e50d77b3b4300d5dbce45080b77f901f42f96ecc982ccc4be170,True,True,[]
h,c1-context-grid,s04,2,p10,run-a1244ac5a50b118476046f65,i_2d6e55d93879087ac83d58fd,completed,"[""normal"",""normal""]",[],True,True,datasets/t17-v2/stages/h/core-trials.jsonl#L41,90a705dda56c37074568a7b5e80c8e40602923d4a042bd4a73ff1b92f336c529,0d400832c9f6ba90313299cb33a04f61b92d661fd0f6f7d0a35e65a2e63e670b,True,True,[]
h,c1-context-grid,s04,3,p10,run-88892c2acdf83296dff3fef4,i_7ffec7c519c378195769b0fc,completed,"[""normal"",""normal""]",[],True,True,datasets/t17-v2/stages/h/core-trials.jsonl#L42,90a705dda56c37074568a7b5e80c8e40602923d4a042bd4a73ff1b92f336c529,959b88e8a34fc65d41239a43180c6a954788eb1377e8823c225f8f1b3ed71438,True,True,[]
h,c1-context-grid,s05,1,p10,run-4a959f3176ce5f4b3e3f46e9,i_096892490e3804ba4d443e3e,completed,"[""normal"",""normal""]",[],True,True,datasets/t17-v2/stages/h/core-trials.jsonl#L43,90a705dda56c37074568a7b5e80c8e40602923d4a042bd4a73ff1b92f336c529,8230d706c3d98c44705e29c4c8d37d907aa85c545f9aab0820a563a803417297,True,True,[]
h,c1-context-grid,s05,2,p10,run-15b2d49be877d9868b97c26e,i_6ba2cf09a84ebb853bca522a,completed,"[""normal"",""normal""]",[],True,True,datasets/t17-v2/stages/h/core-trials.jsonl#L44,90a705dda56c37074568a7b5e80c8e40602923d4a042bd4a73ff1b92f336c529,4974a7510e8edda1e145efe2d422b86a06087bd4ea9a9b3a5a08a211a84f9d7e,True,True,[]
h,c1-context-grid,s05,3,p10,run-49fa9d277d11a1d1a12311ec,i_f1bce1eb428063e9d2e214d4,completed,"[""normal"",""normal""]",[],True,True,datasets/t17-v2/stages/h/core-trials.jsonl#L45,90a705dda56c37074568a7b5e80c8e40602923d4a042bd4a73ff1b92f336c529,580ea85ddd6a1f1f74348668b573a184ae0c0f4a81581f84bfa172c8d4d67774,True,True,[]
h,c1-context-grid,s01,1,p11,run-9836afd025da75e0834348fd,i_03f289882c1abb57dc85044b,completed,"[""normal"",""normal""]",[],True,True,datasets/t17-v2/stages/h/core-trials.jsonl#L46,90a705dda56c37074568a7b5e80c8e40602923d4a042bd4a73ff1b92f336c529,66b0cea9f1189daa167fd22bbe5068006fc000bc6f89d501cd6700a2f7800e4e,True,True,[]
h,c1-context-grid,s01,2,p11,run-eee2368f4382c1e0d4e06be8,i_ded448a4559f1f0f147b79b9,completed,"[""normal"",""normal""]",[],True,True,datasets/t17-v2/stages/h/core-trials.jsonl#L47,90a705dda56c37074568a7b5e80c8e40602923d4a042bd4a73ff1b92f336c529,bdca4705a543ab12c9b6dbfbbc1811661f31dd44e1c295a3db69fb6319e23605,True,True,[]
h,c1-context-grid,s01,3,p11,run-2c5c6f54fe02a8191d7724b2,i_db4dfa904f1f2964e99b973e,completed,"[""normal"",""normal""]",[],True,True,datasets/t17-v2/stages/h/core-trials.jsonl#L48,90a705dda56c37074568a7b5e80c8e40602923d4a042bd4a73ff1b92f336c529,5f98c64925f52d8cf4661a34b349d2a0f506ed008f5bffff500c660205c96908,True,True,[]
h,c1-context-grid,s02,1,p11,run-21e50569a2ed0c78f91f14f2,i_5e99aef886635ff420ba30ac,completed,"[""normal"",""normal""]",[],True,True,datasets/t17-v2/stages/h/core-trials.jsonl#L49,90a705dda56c37074568a7b5e80c8e40602923d4a042bd4a73ff1b92f336c529,32822bd059d7ab70fa4e7620ebe4a9e03f83e164adadc69d5e3d14eb2906077c,True,True,[]
h,c1-context-grid,s02,2,p11,run-39421040531c62617fcaf2ec,i_8db3e3737e909cbb578672c5,completed,"[""normal"",""normal""]",[],True,True,datasets/t17-v2/stages/h/core-trials.jsonl#L50,90a705dda56c37074568a7b5e80c8e40602923d4a042bd4a73ff1b92f336c529,2320d40870acf21699b2759e0c8e4e7870e407909a4aa8a6b840e80273c7929e,True,True,[]
h,c1-context-grid,s02,3,p11,run-741817ced1a11eb9771a8a0f,i_afea6b64e0e296a41ef4be8c,completed,"[""normal"",""normal""]",[],True,True,datasets/t17-v2/stages/h/core-trials.jsonl#L51,90a705dda56c37074568a7b5e80c8e40602923d4a042bd4a73ff1b92f336c529,7b355db3fa3a2559b434b46e4eba666a9ce1c7484102f35670329cb777f83e93,True,True,[]
h,c1-context-grid,s03,1,p11,run-2eb90189bb70d2d9b10277ab,i_2eb1c8bb7db0ecfbaa83a563,completed,"[""normal"",""normal""]",[],True,True,datasets/t17-v2/stages/h/core-trials.jsonl#L52,90a705dda56c37074568a7b5e80c8e40602923d4a042bd4a73ff1b92f336c529,1d25aa169ffd015e5998276b83be3abdb84f3bcbc28cb28a8adc56b977ac1714,True,True,[]
h,c1-context-grid,s03,2,p11,run-7998405a599932a9dc11505a,i_0db1fc1369539708af746566,completed,"[""normal"",""normal""]",[],True,True,datasets/t17-v2/stages/h/core-trials.jsonl#L53,90a705dda56c37074568a7b5e80c8e40602923d4a042bd4a73ff1b92f336c529,3c2a7fc5b7f89d782e350fdca5638d9b7b200f18c9952ae3a714d733853b4735,True,True,[]
h,c1-context-grid,s03,3,p11,run-878879a22d9d1c1bc4a18753,i_69b1baf6591432b96b1f2df9,completed,"[""normal"",""normal""]",[],True,True,datasets/t17-v2/stages/h/core-trials.jsonl#L54,90a705dda56c37074568a7b5e80c8e40602923d4a042bd4a73ff1b92f336c529,2d84a473839fb816b1dedd79947c43ba65fe0a5ad25305b0ccf4cfd431ffbe77,True,True,[]
h,c1-context-grid,s04,1,p11,run-5d8e1321cbbd19b206697d2a,i_3cda4979c3d40704aa58274d,completed,"[""normal"",""normal""]",[],True,True,datasets/t17-v2/stages/h/core-trials.jsonl#L55,90a705dda56c37074568a7b5e80c8e40602923d4a042bd4a73ff1b92f336c529,0d3005a38c84a0c42792a0b4bcc37ff4c50cea09be62de292218083ff7dd9b99,True,True,[]
h,c1-context-grid,s04,2,p11,run-076b80ca34d68bf3ad590dd8,i_0418bedffc04170227c3019c,completed,"[""normal"",""normal""]",[],True,True,datasets/t17-v2/stages/h/core-trials.jsonl#L56,90a705dda56c37074568a7b5e80c8e40602923d4a042bd4a73ff1b92f336c529,74e45e1d22422a44cb6b28236e054464674852634bcefe804ff989149857bf0a,True,True,[]
h,c1-context-grid,s04,3,p11,run-509e990685814476785a2a9e,i_6b7a0eb96d0efe48144b190c,completed,"[""normal"",""normal""]",[],True,True,datasets/t17-v2/stages/h/core-trials.jsonl#L57,90a705dda56c37074568a7b5e80c8e40602923d4a042bd4a73ff1b92f336c529,d47cc4dc509512c5bfa20353bbeef47cb557d0fb634faac0db6d471d53207465,True,True,[]
h,c1-context-grid,s05,1,p11,run-787fe9d56f9d4e11181cee1f,i_faee24edcdbdf0090f6eabd3,completed,"[""normal"",""normal""]",[],True,True,datasets/t17-v2/stages/h/core-trials.jsonl#L58,90a705dda56c37074568a7b5e80c8e40602923d4a042bd4a73ff1b92f336c529,4a1c62510ee018c1c9d33237caf3600a3e9953ec9b1d710bac929fb9dfad8fa3,True,True,[]
h,c1-context-grid,s05,2,p11,run-58141c0220fe6849d9589e94,i_bf72302b7f7a6cd452a909d8,completed,"[""normal"",""normal""]",[],True,True,datasets/t17-v2/stages/h/core-trials.jsonl#L59,90a705dda56c37074568a7b5e80c8e40602923d4a042bd4a73ff1b92f336c529,9ccd700621b13be06f6da9dddc7c8dd2f2f31bbc5d1a6ec286f9a761d6e3af77,True,True,[]
h,c1-context-grid,s05,3,p11,run-80a58d16869644e5a130ab94,i_81cb32522bab6ded33ee3ed9,completed,"[""normal"",""normal""]",[],True,True,datasets/t17-v2/stages/h/core-trials.jsonl#L60,90a705dda56c37074568a7b5e80c8e40602923d4a042bd4a73ff1b92f336c529,bfb9fa34017a8b8ea18d77c1b476078e263e7ad0fbdbf9e12dadef535a23a8c4,True,True,[]
h,c2-tool-return-grid,s01,1,p00,run-cfe82f0a182593ee829f6436,i_3ccf7672501110de0910aab6,completed,"[""normal"",""normal""]",[],True,True,datasets/t17-v2/stages/h/core-trials.jsonl#L61,90a705dda56c37074568a7b5e80c8e40602923d4a042bd4a73ff1b92f336c529,88d171766ee97b2be708307157dee6ee5603989254d8e2b1cd093de5e7ff8808,True,True,[]
h,c2-tool-return-grid,s01,2,p00,run-a7de971793fee88286929660,i_6b8dbb6184932eade212ea40,completed,"[""normal"",""normal""]",[],True,True,datasets/t17-v2/stages/h/core-trials.jsonl#L62,90a705dda56c37074568a7b5e80c8e40602923d4a042bd4a73ff1b92f336c529,f419a6de9775510bfccbaf819144ecac6a0081358708f9a6634143c412703b5e,True,True,[]
h,c2-tool-return-grid,s01,3,p00,run-a31ec4706ba6cea8ccf2fb94,i_1247b3e4fc190f562be0d505,completed,"[""normal"",""normal""]",[],True,True,datasets/t17-v2/stages/h/core-trials.jsonl#L63,90a705dda56c37074568a7b5e80c8e40602923d4a042bd4a73ff1b92f336c529,8040f6bdbf5e7fbe1b4e5e816a3bb4d0c27d80195d145719be8e83d62df629f0,True,True,[]
h,c2-tool-return-grid,s02,1,p00,run-be10d496effefd695372fe89,i_e3069b91f728fc25a4a6b239,completed,"[""normal"",""normal""]",[],True,True,datasets/t17-v2/stages/h/core-trials.jsonl#L64,90a705dda56c37074568a7b5e80c8e40602923d4a042bd4a73ff1b92f336c529,4839583a358a0ddfc445dde4e26b5df898c4e41ceeedff1413fc19a70aa62237,True,True,[]
h,c2-tool-return-grid,s02,2,p00,run-7934ca488650b9c513292043,i_1259985efec30b2890d80051,completed,"[""normal"",""normal""]",[],True,True,datasets/t17-v2/stages/h/core-trials.jsonl#L65,90a705dda56c37074568a7b5e80c8e40602923d4a042bd4a73ff1b92f336c529,4ead507e6fe8604373a526b20a02d237e40498e1bb67491f9a7b0d0fa0ddeef6,True,True,[]
h,c2-tool-return-grid,s02,3,p00,run-16fa6215b9106dad54bb2141,i_66a8c4be762f844113311a66,completed,"[""normal"",""normal""]",[],True,True,datasets/t17-v2/stages/h/core-trials.jsonl#L66,90a705dda56c37074568a7b5e80c8e40602923d4a042bd4a73ff1b92f336c529,d555b64d17f2f1294744659bc16145438f969b0ff2af3ed632891a5af267a4da,True,True,[]
h,c2-tool-return-grid,s03,1,p00,run-e9290a84d0bafaf094894399,i_0992c6cec29a5d42f49fd459,completed,"[""normal"",""normal""]",[],True,True,datasets/t17-v2/stages/h/core-trials.jsonl#L67,90a705dda56c37074568a7b5e80c8e40602923d4a042bd4a73ff1b92f336c529,7d37b0b0121eafa1308b5af453d5a13e6916a7d5d15628df419eb58d64ced66d,True,True,[]
h,c2-tool-return-grid,s03,2,p00,run-af343b5ccc96daf491244ab3,i_e8e10428ae46c2e41e77ad6a,completed,"[""normal"",""normal""]",[],True,True,datasets/t17-v2/stages/h/core-trials.jsonl#L68,90a705dda56c37074568a7b5e80c8e40602923d4a042bd4a73ff1b92f336c529,2b4cb929e021234beca96e4ab43daf9d82b27fb13b7cf62ee832f28cd12ce5ed,True,True,[]
h,c2-tool-return-grid,s03,3,p00,run-b38edc5a4d03b4e01c2d2082,i_8121250f682edeb64654b7c6,completed,"[""normal"",""normal""]",[],True,True,datasets/t17-v2/stages/h/core-trials.jsonl#L69,90a705dda56c37074568a7b5e80c8e40602923d4a042bd4a73ff1b92f336c529,0ecdefad91650df0ca4f48235a7ac79944707552c6bfca410121680cd2d07da7,True,True,[]
h,c2-tool-return-grid,s04,1,p00,run-2b7f76d2ed8cc8865b97f651,i_28b10aae468db19e6f48c2dd,completed,"[""normal"",""normal""]",[],True,True,datasets/t17-v2/stages/h/core-trials.jsonl#L70,90a705dda56c37074568a7b5e80c8e40602923d4a042bd4a73ff1b92f336c529,fffc63f18684af6c943ea845d35a441414fb34e3624636bbc285b053f190597e,True,True,[]
h,c2-tool-return-grid,s04,2,p00,run-34bdd05d1c8a34014b3db63f,i_9faa6cb5b9aebd6dd182ae69,completed,"[""normal"",""normal""]",[],True,True,datasets/t17-v2/stages/h/core-trials.jsonl#L71,90a705dda56c37074568a7b5e80c8e40602923d4a042bd4a73ff1b92f336c529,d102418e167c48f4c991a5cf6ddca4bed7bb86a4e9b29885265800bb8b5854c9,True,True,[]
h,c2-tool-return-grid,s04,3,p00,run-6a09508c644f8854983a3528,i_95a0bb8a32cdc8f8d003c6a7,completed,"[""normal"",""normal""]",[],True,True,datasets/t17-v2/stages/h/core-trials.jsonl#L72,90a705dda56c37074568a7b5e80c8e40602923d4a042bd4a73ff1b92f336c529,053b16053462febec739cfa111c398b6a07322ed0de7b29f4eadfed5338091f9,True,True,[]
h,c2-tool-return-grid,s05,1,p00,run-79a5135eb2ce4449381ee2d9,i_33c6872375cf0646b729d964,completed,"[""normal"",""no_call""]",[],True,False,datasets/t17-v2/stages/h/core-trials.jsonl#L73,90a705dda56c37074568a7b5e80c8e40602923d4a042bd4a73ff1b92f336c529,e3e4bc9de1082e4db5e17868961c8d963439d245463a5d88341d1b84228dc89f,True,False,"[""run-79a5135eb2ce4449381ee2d9""]"
h,c2-tool-return-grid,s05,2,p00,run-8ac7e831020206ab24e9b97e,i_c7014a91b6ba75cdab9b80d6,completed,"[""normal"",""no_call""]",[],True,False,datasets/t17-v2/stages/h/core-trials.jsonl#L74,90a705dda56c37074568a7b5e80c8e40602923d4a042bd4a73ff1b92f336c529,92b7c7f1bba8b5f1e8f6bcc7c921a2f90ed1328e93ecef1457176803d807b8bb,True,False,"[""run-8ac7e831020206ab24e9b97e""]"
h,c2-tool-return-grid,s05,3,p00,run-4830d5eca8f5713b39f7cb7b,i_538ccaea16d41dfa0d255e3f,completed,"[""normal"",""normal""]",[],True,True,datasets/t17-v2/stages/h/core-trials.jsonl#L75,90a705dda56c37074568a7b5e80c8e40602923d4a042bd4a73ff1b92f336c529,f2dfe2b17bdee9141e1b8be3142d9db5aa968a1dda7b45a5b4303e214eb31203,True,True,[]
h,c2-tool-return-grid,s01,1,p01,run-c779a68e3e96edabc541053c,i_4db5bbb03bcda3876f8fc72b,completed,"[""normal"",""normal""]",[],True,True,datasets/t17-v2/stages/h/core-trials.jsonl#L76,90a705dda56c37074568a7b5e80c8e40602923d4a042bd4a73ff1b92f336c529,2e10b0ea237ad91a8b32fd17a7d02c0568919eb1ff71ceebc670363467dee331,True,True,[]
