request_id,unit,role,endpoint,request_sha256,status,failure,http_status,response_id,model,actual_tokens,request_line,result_line
90,RIR-I1-neutral-R1-revoked_identity,actor,https://chatgpt.com/backend-api/codex/responses,5a7bccc56ff404edee653f7247e8736c35362020011d7545ca7aa0fa627e2135,completed,,200,resp_08b286d9ff57c3dc016aab5c987ca087d0af0a26b7fd927605,gpt-5.6-luna,"{""attribution"": {""items"": {""msg_01a0ad61-b929-71a2-b29a-82d69bef2be4"": {""cache_write_tokens"": 0, ""cached_tokens"": 0, ""content"": [{""cache_write_tokens"": 0, ""cached_tokens"": 0, ""input_tokens"": 68, ""output_tokens"": 0}], ""input_tokens"": 68, ""output_tokens"": 0}, ""msg_01a0ad61-b929-71a2-b29a-82e9b89edded"": {""cache_write_tokens"": 0, ""cached_tokens"": 0, ""content"": [{""cache_write_tokens"": 0, ""cached_tokens"": 0, ""input_tokens"": 151, ""output_tokens"": 0}], ""input_tokens"": 151, ""output_tokens"": 0}, ""msg_01a0ad61-b92a-72d0-b14d-3f9691f796b2"": {""cache_write_tokens"": 0, ""cached_tokens"": 0, ""content"": [{""cache_write_tokens"": 0, ""cached_tokens"": 0, ""input_tokens"": 1641, ""output_tokens"": 0}], ""input_tokens"": 1641, ""output_tokens"": 0}, ""msg_08b286d9ff57c3dc016aab5c9a6b8c87d0b3b87feb0e7b0a92"": {""cache_write_tokens"": 0, ""cached_tokens"": 0, ""content"": [{""cache_write_tokens"": 0, ""cached_tokens"": 0, ""input_tokens"": 0, ""output_tokens"": 29}], ""input_tokens"": 0, ""output_tokens"": 29}, ""msg_17eb5210-be58-5dfe-9186-757ef28f902c"": {""cache_write_tokens"": 0, ""cached_tokens"": 0, ""content"": [{""cache_write_tokens"": 0, ""cached_tokens"": 0, ""input_tokens"": 82, ""output_tokens"": 0}], ""input_tokens"": 82, ""output_tokens"": 0}, ""rs_08b286d9ff57c3dc016aab5c99db3487d0af0971b9b8350a6b"": {""cache_write_tokens"": 0, ""cached_tokens"": 0, ""input_tokens"": 2, ""output_tokens"": 34}}, ""request_fields"": {""text.format"": {""cache_write_tokens"": 0, ""cached_tokens"": 0, ""input_tokens"": 54, ""output_tokens"": 0}}}, ""input_tokens"": 1998, ""input_tokens_details"": {""cache_write_tokens"": 0, ""cached_tokens"": 0}, ""output_tokens"": 63, ""output_tokens_details"": {""reasoning_tokens"": 34}, ""total_tokens"": 2061}",90,90
91,RIR-I1-neutral-R1-revoked_identity,actor,https://chatgpt.com/backend-api/codex/responses,1b39fad59e10614c0c07ce746ca7e63416f54726c74f7fa51d5a74561976fdd0,completed,,200,resp_0e8f24d2f15746a5016aab5c9f868087d0af010f728441da9d,gpt-5.6-luna,"{""attribution"": {""items"": {""msg_01a0ad61-d5bf-79f3-a0d4-15f0893782cb"": {""cache_write_tokens"": 0, ""cached_tokens"": 0, ""content"": [{""cache_write_tokens"": 0, ""cached_tokens"": 0, ""input_tokens"": 68, ""output_tokens"": 0}], ""input_tokens"": 68, ""output_tokens"": 0}, ""msg_01a0ad61-d5bf-79f3-a0d4-160248f5fe92"": {""cache_write_tokens"": 0, ""cached_tokens"": 0, ""content"": [{""cache_write_tokens"": 0, ""cached_tokens"": 0, ""input_tokens"": 151, ""output_tokens"": 0}], ""input_tokens"": 151, ""output_tokens"": 0}, ""msg_01a0ad61-d5c0-76e2-9efa-5cf65df77109"": {""cache_write_tokens"": 0, ""cached_tokens"": 0, ""content"": [{""cache_write_tokens"": 0, ""cached_tokens"": 0, ""input_tokens"": 1812, ""output_tokens"": 0}], ""input_tokens"": 1812, ""output_tokens"": 0}, ""msg_0e8f24d2f15746a5016aab5ca0ab9087d0b629e48abe88dbb8"": {""cache_write_tokens"": 0, ""cached_tokens"": 0, ""content"": [{""cache_write_tokens"": 0, ""cached_tokens"": 0, ""input_tokens"": 0, ""output_tokens"": 46}], ""input_tokens"": 0, ""output_tokens"": 46}, ""msg_c631be2c-b16b-5fa4-b7ea-e80c5731b6c8"": {""cache_write_tokens"": 0, ""cached_tokens"": 0, ""content"": [{""cache_write_tokens"": 0, ""cached_tokens"": 0, ""input_tokens"": 82, ""output_tokens"": 0}], ""input_tokens"": 82, ""output_tokens"": 0}, ""rs_0e8f24d2f15746a5016aab5c9ff4fc87d086828471d415a74d"": {""cache_write_tokens"": 0, ""cached_tokens"": 0, ""input_tokens"": 2, ""output_tokens"": 31}}, ""request_fields"": {""text.format"": {""cache_write_tokens"": 0, ""cached_tokens"": 0, ""input_tokens"": 54, ""output_tokens"": 0}}}, ""input_tokens"": 2169, ""input_tokens_details"": {""cache_write_tokens"": 0, ""cached_tokens"": 0}, ""output_tokens"": 77, ""output_tokens_details"": {""reasoning_tokens"": 31}, ""total_tokens"": 2246}",91,91
92,RIR-I1-neutral-R1-revoked_identity,actor,https://chatgpt.com/backend-api/codex/responses,41e834ada5c4249ccb72858aef0e4527fb6088bf590b3576e6b9e3f240836966,completed,,200,resp_0eaaafcb7350dd05016aab5ca7a13c87d0860e78c5f43143a5,gpt-5.6-luna,"{""attribution"": {""items"": {""msg_01a0ad61-f558-7203-b778-94830cf873dd"": {""cache_write_tokens"": 0, ""cached_tokens"": 0, ""content"": [{""cache_write_tokens"": 0, ""cached_tokens"": 0, ""input_tokens"": 68, ""output_tokens"": 0}], ""input_tokens"": 68, ""output_tokens"": 0}, ""msg_01a0ad61-f558-7203-b778-9495001d8ecf"": {""cache_write_tokens"": 0, ""cached_tokens"": 0, ""content"": [{""cache_write_tokens"": 0, ""cached_tokens"": 0, ""input_tokens"": 151, ""output_tokens"": 0}], ""input_tokens"": 151, ""output_tokens"": 0}, ""msg_01a0ad61-f558-7203-b778-94b2dd0d2c57"": {""cache_write_tokens"": 0, ""cached_tokens"": 0, ""content"": [{""cache_write_tokens"": 0, ""cached_tokens"": 0, ""input_tokens"": 1963, ""output_tokens"": 0}], ""input_tokens"": 1963, ""output_tokens"": 0}, ""msg_07e3b018-0a0f-5b7a-8f9d-37b52fa284bd"": {""cache_write_tokens"": 0, ""cached_tokens"": 0, ""content"": [{""cache_write_tokens"": 0, ""cached_tokens"": 0, ""input_tokens"": 82, ""output_tokens"": 0}], ""input_tokens"": 82, ""output_tokens"": 0}, ""msg_0eaaafcb7350dd05016aab5ca8ea2887d0bcc53c2bdbfa73ae"": {""cache_write_tokens"": 0, ""cached_tokens"": 0, ""content"": [{""cache_write_tokens"": 0, ""cached_tokens"": 0, ""input_tokens"": 0, ""output_tokens"": 41}], ""input_tokens"": 0, ""output_tokens"": 41}, ""rs_0eaaafcb7350dd05016aab5ca83f7887d08a7e71c0fd5264e2"": {""cache_write_tokens"": 0, ""cached_tokens"": 0, ""input_tokens"": 2, ""output_tokens"": 29}}, ""request_fields"": {""text.format"": {""cache_write_tokens"": 0, ""cached_tokens"": 0, ""input_tokens"": 54, ""output_tokens"": 0}}}, ""input_tokens"": 2320, ""input_tokens_details"": {""cache_write_tokens"": 0, ""cached_tokens"": 0}, ""output_tokens"": 70, ""output_tokens_details"": {""reasoning_tokens"": 29}, ""total_tokens"": 2390}",92,92
93,RIR-I1-neutral-R1-not_revoked_control,actor,https://chatgpt.com/backend-api/codex/responses,b52b441b12ff7102479559d16fb8f62e7508022467c95b5e1bb4a08daf7b47d6,completed,,200,resp_058678622bd266e7016aab5cb5553487d0abc579a6f7ec1db4,gpt-5.6-luna,"{""attribution"": {""items"": {""msg_01a0ad62-26b5-7eb3-9f71-ad247a67d769"": {""cache_write_tokens"": 0, ""cached_tokens"": 0, ""content"": [{""cache_write_tokens"": 0, ""cached_tokens"": 0, ""input_tokens"": 68, ""output_tokens"": 0}], ""input_tokens"": 68, ""output_tokens"": 0}, ""msg_01a0ad62-26b5-7eb3-9f71-ad312b917041"": {""cache_write_tokens"": 0, ""cached_tokens"": 0, ""content"": [{""cache_write_tokens"": 0, ""cached_tokens"": 0, ""input_tokens"": 151, ""output_tokens"": 0}], ""input_tokens"": 151, ""output_tokens"": 0}, ""msg_01a0ad62-26b5-7eb3-9f71-ad5bbc6ae9bb"": {""cache_write_tokens"": 0, ""cached_tokens"": 0, ""content"": [{""cache_write_tokens"": 0, ""cached_tokens"": 0, ""input_tokens"": 850, ""output_tokens"": 0}], ""input_tokens"": 850, ""output_tokens"": 0}, ""msg_058678622bd266e7016aab5cb6a75887d0a2000fcd9eac293d"": {""cache_write_tokens"": 0, ""cached_tokens"": 0, ""content"": [{""cache_write_tokens"": 0, ""cached_tokens"": 0, ""input_tokens"": 0, ""output_tokens"": 29}], ""input_tokens"": 0, ""output_tokens"": 29}, ""msg_2ce53276-2ec5-5ff8-a2a1-a0634f89f0be"": {""cache_write_tokens"": 0, ""cached_tokens"": 0, ""content"": [{""cache_write_tokens"": 0, ""cached_tokens"": 0, ""input_tokens"": 82, ""output_tokens"": 0}], ""input_tokens"": 82, ""output_tokens"": 0}, ""rs_058678622bd266e7016aab5cb5e2b087d0a24d87fbee08d4ee"": {""cache_write_tokens"": 0, ""cached_tokens"": 0, ""input_tokens"": 2, ""output_tokens"": 34}}, ""request_fields"": {""text.format"": {""cache_write_tokens"": 0, ""cached_tokens"": 0, ""input_tokens"": 54, ""output_tokens"": 0}}}, ""input_tokens"": 1207, ""input_tokens_details"": {""cache_write_tokens"": 0, ""cached_tokens"": 0}, ""output_tokens"": 63, ""output_tokens_details"": {""reasoning_tokens"": 34}, ""total_tokens"": 1270}",93,93
94,RIR-I1-neutral-R1-not_revoked_control,actor,https://chatgpt.com/backend-api/codex/responses,a611fc50cd52063d9a476dd617039283653f950dc063356d9fd55a66c6a0ef06,completed,,200,resp_057f39c1fcb03aec016aab5cbc769087d08ed5a8f64bc5d245,gpt-5.6-luna,"{""attribution"": {""items"": {""msg_01a0ad62-45f7-7270-b77c-fd811f8c1a79"": {""cache_write_tokens"": 0, ""cached_tokens"": 0, ""content"": [{""cache_write_tokens"": 0, ""cached_tokens"": 0, ""input_tokens"": 68, ""output_tokens"": 0}], ""input_tokens"": 68, ""output_tokens"": 0}, ""msg_01a0ad62-45f7-7270-b77c-fd936293bf28"": {""cache_write_tokens"": 0, ""cached_tokens"": 0, ""content"": [{""cache_write_tokens"": 0, ""cached_tokens"": 0, ""input_tokens"": 151, ""output_tokens"": 0}], ""input_tokens"": 151, ""output_tokens"": 0}, ""msg_01a0ad62-45f7-7270-b77c-fdb070e1eba8"": {""cache_write_tokens"": 0, ""cached_tokens"": 0, ""content"": [{""cache_write_tokens"": 0, ""cached_tokens"": 0, ""input_tokens"": 1023, ""output_tokens"": 0}], ""input_tokens"": 1023, ""output_tokens"": 0}, ""msg_057f39c1fcb03aec016aab5cbe918887d0ad352b8c2b8e78e5"": {""cache_write_tokens"": 0, ""cached_tokens"": 0, ""content"": [{""cache_write_tokens"": 0, ""cached_tokens"": 0, ""input_tokens"": 0, ""output_tokens"": 46}], ""input_tokens"": 0, ""output_tokens"": 46}, ""msg_e243abff-f0b2-5776-a9e6-6a422930bbbf"": {""cache_write_tokens"": 0, ""cached_tokens"": 0, ""content"": [{""cache_write_tokens"": 0, ""cached_tokens"": 0, ""input_tokens"": 82, ""output_tokens"": 0}], ""input_tokens"": 82, ""output_tokens"": 0}, ""rs_057f39c1fcb03aec016aab5cbcfce487d0975d4aef8cf86d5e"": {""cache_write_tokens"": 0, ""cached_tokens"": 0, ""input_tokens"": 2, ""output_tokens"": 80}}, ""request_fields"": {""text.format"": {""cache_write_tokens"": 0, ""cached_tokens"": 0, ""input_tokens"": 54, ""output_tokens"": 0}}}, ""input_tokens"": 1380, ""input_tokens_details"": {""cache_write_tokens"": 0, ""cached_tokens"": 0}, ""output_tokens"": 126, ""output_tokens_details"": {""reasoning_tokens"": 80}, ""total_tokens"": 1506}",94,94
95,RIR-I1-neutral-R1-not_revoked_control,actor,https://chatgpt.com/backend-api/codex/responses,7a6d45f9fd835dc2148bca865407a829833c10c7cab82f709e7a8755b34ff23a,completed,,200,resp_06215d4026cc8c48016aab5cc5a57c87d0ad35456ddcf5285d,gpt-5.6-luna,"{""attribution"": {""items"": {""msg_01a0ad62-68e3-7070-9371-9843163ac3a2"": {""cache_write_tokens"": 0, ""cached_tokens"": 0, ""content"": [{""cache_write_tokens"": 0, ""cached_tokens"": 0, ""input_tokens"": 68, ""output_tokens"": 0}], ""input_tokens"": 68, ""output_tokens"": 0}, ""msg_01a0ad62-68e3-7070-9371-985e76726bf3"": {""cache_write_tokens"": 0, ""cached_tokens"": 0, ""content"": [{""cache_write_tokens"": 0, ""cached_tokens"": 0, ""input_tokens"": 151, ""output_tokens"": 0}], ""input_tokens"": 151, ""output_tokens"": 0}, ""msg_01a0ad62-68e4-7fd3-86e7-962e9c764f4c"": {""cache_write_tokens"": 0, ""cached_tokens"": 0, ""content"": [{""cache_write_tokens"": 0, ""cached_tokens"": 0, ""input_tokens"": 1172, ""output_tokens"": 0}], ""input_tokens"": 1172, ""output_tokens"": 0}, ""msg_06215d4026cc8c48016aab5cc81ef887d0a2fc0ac144fdd6ea"": {""cache_write_tokens"": 0, ""cached_tokens"": 0, ""content"": [{""cache_write_tokens"": 0, ""cached_tokens"": 0, ""input_tokens"": 0, ""output_tokens"": 41}], ""input_tokens"": 0, ""output_tokens"": 41}, ""msg_3f5e4017-c69c-5de1-b21d-384e1b4af7ad"": {""cache_write_tokens"": 0, ""cached_tokens"": 0, ""content"": [{""cache_write_tokens"": 0, ""cached_tokens"": 0, ""input_tokens"": 82, ""output_tokens"": 0}], ""input_tokens"": 82, ""output_tokens"": 0}, ""rs_06215d4026cc8c48016aab5cc6344487d09860ab7b3fdba8d6"": {""cache_write_tokens"": 0, ""cached_tokens"": 0, ""input_tokens"": 2, ""output_tokens"": 91}}, ""request_fields"": {""text.format"": {""cache_write_tokens"": 0, ""cached_tokens"": 0, ""input_tokens"": 54, ""output_tokens"": 0}}}, ""input_tokens"": 1529, ""input_tokens_details"": {""cache_write_tokens"": 0, ""cached_tokens"": 0}, ""output_tokens"": 132, ""output_tokens_details"": {""reasoning_tokens"": 91}, ""total_tokens"": 1661}",95,95
96,RIR-I1-neutral-R1-not_revoked_control,actor,https://chatgpt.com/backend-api/codex/responses,b5a5673f89a32db530baaccf61bf23de022de072498eb68d627da35e59511f2d,completed,,200,resp_0bed951bdfc428bf016aab5cce76e087d0a6f60b229a15a2f6,gpt-5.6-luna,"{""attribution"": {""items"": {""msg_01a0ad62-8de1-70c3-a5e4-2ed2bd49fb9b"": {""cache_write_tokens"": 0, ""cached_tokens"": 0, ""content"": [{""cache_write_tokens"": 0, ""cached_tokens"": 0, ""input_tokens"": 68, ""output_tokens"": 0}], ""input_tokens"": 68, ""output_tokens"": 0}, ""msg_01a0ad62-8de1-70c3-a5e4-2ee81509ed22"": {""cache_write_tokens"": 0, ""cached_tokens"": 0, ""content"": [{""cache_write_tokens"": 0, ""cached_tokens"": 0, ""input_tokens"": 151, ""output_tokens"": 0}], ""input_tokens"": 151, ""output_tokens"": 0}, ""msg_01a0ad62-8de2-7e62-81e1-7d9aea1013a9"": {""cache_write_tokens"": 0, ""cached_tokens"": 0, ""content"": [{""cache_write_tokens"": 0, ""cached_tokens"": 0, ""input_tokens"": 1248, ""output_tokens"": 0}], ""input_tokens"": 1248, ""output_tokens"": 0}, ""msg_0bed951bdfc428bf016aab5ccfed3087d0a700c954ee754eb8"": {""cache_write_tokens"": 0, ""cached_tokens"": 0, ""content"": [{""cache_write_tokens"": 0, ""cached_tokens"": 0, ""input_tokens"": 0, ""output_tokens"": 29}], ""input_tokens"": 0, ""output_tokens"": 29}, ""msg_35c291ac-2fe3-5907-b9a3-ba9cdedd0618"": {""cache_write_tokens"": 0, ""cached_tokens"": 0, ""content"": [{""cache_write_tokens"": 0, ""cached_tokens"": 0, ""input_tokens"": 82, ""output_tokens"": 0}], ""input_tokens"": 82, ""output_tokens"": 0}, ""rs_0bed951bdfc428bf016aab5ccf140887d0aa72ac0755b173df"": {""cache_write_tokens"": 0, ""cached_tokens"": 0, ""input_tokens"": 2, ""output_tokens"": 40}}, ""request_fields"": {""text.format"": {""cache_write_tokens"": 0, ""cached_tokens"": 0, ""input_tokens"": 54, ""output_tokens"": 0}}}, ""input_tokens"": 1605, ""input_tokens_details"": {""cache_write_tokens"": 0, ""cached_tokens"": 0}, ""output_tokens"": 69, ""output_tokens_details"": {""reasoning_tokens"": 40}, ""total_tokens"": 1674}",96,96
97,RIR-I1-neutral-R1-not_revoked_control,actor,https://chatgpt.com/backend-api/codex/responses,7b80a4ad21ef74b3e1c92c83e471dca2f3051bf48040146de8e76699b5c75b42,completed,,200,resp_0daf319ef87b1bfd016aab5cd5b67887d08e02dd5aa4699505,gpt-5.6-luna,"{""attribution"": {""items"": {""msg_01a0ad62-aa87-7e82-aaa6-04dc0d57cfd4"": {""cache_write_tokens"": 0, ""cached_tokens"": 0, ""content"": [{""cache_write_tokens"": 0, ""cached_tokens"": 0, ""input_tokens"": 68, ""output_tokens"": 0}], ""input_tokens"": 68, ""output_tokens"": 0}, ""msg_01a0ad62-aa87-7e82-aaa6-04e9a1cc6bab"": {""cache_write_tokens"": 0, ""cached_tokens"": 0, ""content"": [{""cache_write_tokens"": 0, ""cached_tokens"": 0, ""input_tokens"": 151, ""output_tokens"": 0}], ""input_tokens"": 151, ""output_tokens"": 0}, ""msg_01a0ad62-aa88-7420-b1b7-f33a88adce81"": {""cache_write_tokens"": 0, ""cached_tokens"": 0, ""content"": [{""cache_write_tokens"": 0, ""cached_tokens"": 0, ""input_tokens"": 1417, ""output_tokens"": 0}], ""input_tokens"": 1417, ""output_tokens"": 0}, ""msg_0daf319ef87b1bfd016aab5cd7816487d09cb0d592788a49c5"": {""cache_write_tokens"": 0, ""cached_tokens"": 0, ""content"": [{""cache_write_tokens"": 0, ""cached_tokens"": 0, ""input_tokens"": 0, ""output_tokens"": 46}], ""input_tokens"": 0, ""output_tokens"": 46}, ""msg_726e5ae4-267f-5f62-a813-af468f2f9a19"": {""cache_write_tokens"": 0, ""cached_tokens"": 0, ""content"": [{""cache_write_tokens"": 0, ""cached_tokens"": 0, ""input_tokens"": 82, ""output_tokens"": 0}], ""input_tokens"": 82, ""output_tokens"": 0}, ""rs_0daf319ef87b1bfd016aab5cd6de1c87d0a0a1277730c050bc"": {""cache_write_tokens"": 0, ""cached_tokens"": 0, ""input_tokens"": 2, ""output_tokens"": 32}}, ""request_fields"": {""text.format"": {""cache_write_tokens"": 0, ""cached_tokens"": 0, ""input_tokens"": 54, ""output_tokens"": 0}}}, ""input_tokens"": 1774, ""input_tokens_details"": {""cache_write_tokens"": 0, ""cached_tokens"": 0}, ""output_tokens"": 78, ""output_tokens_details"": {""reasoning_tokens"": 32}, ""total_tokens"": 1852}",97,97
98,RIR-I1-neutral-R1-not_revoked_control,actor,https://chatgpt.com/backend-api/codex/responses,7140246d8c5686755889d396e4f15bf7629bb90e3ddab1270f276945da5f049e,completed,,200,resp_0dde63ee202837d1016aab5cdccc4c87d09f68131626050da8,gpt-5.6-luna,"{""attribution"": {""items"": {""msg_01a0ad62-c4f0-7910-8827-a2ff73994b9a"": {""cache_write_tokens"": 0, ""cached_tokens"": 0, ""content"": [{""cache_write_tokens"": 0, ""cached_tokens"": 0, ""input_tokens"": 68, ""output_tokens"": 0}], ""input_tokens"": 68, ""output_tokens"": 0}, ""msg_01a0ad62-c4f0-7910-8827-a3023089ba20"": {""cache_write_tokens"": 0, ""cached_tokens"": 0, ""content"": [{""cache_write_tokens"": 0, ""cached_tokens"": 0, ""input_tokens"": 151, ""output_tokens"": 0}], ""input_tokens"": 151, ""output_tokens"": 0}, ""msg_01a0ad62-c4f0-7910-8827-a328d46fbbed"": {""cache_write_tokens"": 0, ""cached_tokens"": 0, ""content"": [{""cache_write_tokens"": 0, ""cached_tokens"": 0, ""input_tokens"": 1569, ""output_tokens"": 0}], ""input_tokens"": 1569, ""output_tokens"": 0}, ""msg_0dde63ee202837d1016aab5cdebf2087d08d20cf4f2d38d20c"": {""cache_write_tokens"": 0, ""cached_tokens"": 0, ""content"": [{""cache_write_tokens"": 0, ""cached_tokens"": 0, ""input_tokens"": 0, ""output_tokens"": 41}], ""input_tokens"": 0, ""output_tokens"": 41}, ""msg_24440254-6f4a-505e-9d2f-cc84bcdab8d8"": {""cache_write_tokens"": 0, ""cached_tokens"": 0, ""content"": [{""cache_write_tokens"": 0, ""cached_tokens"": 0, ""input_tokens"": 82, ""output_tokens"": 0}], ""input_tokens"": 82, ""output_tokens"": 0}, ""rs_0dde63ee202837d1016aab5cdde43c87d0acaa08db804866d4"": {""cache_write_tokens"": 0, ""cached_tokens"": 0, ""input_tokens"": 2, ""output_tokens"": 39}}, ""request_fields"": {""text.format"": {""cache_write_tokens"": 0, ""cached_tokens"": 0, ""input_tokens"": 54, ""output_tokens"": 0}}}, ""input_tokens"": 1926, ""input_tokens_details"": {""cache_write_tokens"": 0, ""cached_tokens"": 0}, ""output_tokens"": 80, ""output_tokens_details"": {""reasoning_tokens"": 39}, ""total_tokens"": 2006}",98,98
99,RIR-I1-neutral-R1-not_revoked_control,actor,https://chatgpt.com/backend-api/codex/responses,dba355235b47ed07b2ecc86bfec9644969e339ce96b7c4c3878eb1b9e253c3d0,completed,,200,resp_057cee4967374e0d016aab5ce478a487d0a65ee8b430f843b7,gpt-5.6-luna,"{""attribution"": {""items"": {""msg_01a0ad62-e3ae-7323-935c-8fbe55bcb112"": {""cache_write_tokens"": 0, ""cached_tokens"": 0, ""content"": [{""cache_write_tokens"": 0, ""cached_tokens"": 0, ""input_tokens"": 68, ""output_tokens"": 0}], ""input_tokens"": 68, ""output_tokens"": 0}, ""msg_01a0ad62-e3ae-7323-935c-8fc6988b738f"": {""cache_write_tokens"": 0, ""cached_tokens"": 0, ""content"": [{""cache_write_tokens"": 0, ""cached_tokens"": 0, ""input_tokens"": 151, ""output_tokens"": 0}], ""input_tokens"": 151, ""output_tokens"": 0}, ""msg_01a0ad62-e3af-7133-beeb-8a19255c69de"": {""cache_write_tokens"": 0, ""cached_tokens"": 0, ""content"": [{""cache_write_tokens"": 0, ""cached_tokens"": 0, ""input_tokens"": 1645, ""output_tokens"": 0}], ""input_tokens"": 1645, ""output_tokens"": 0}, ""msg_057cee4967374e0d016aab5ce5aecc87d08d871775d40245c1"": {""cache_write_tokens"": 0, ""cached_tokens"": 0, ""content"": [{""cache_write_tokens"": 0, ""cached_tokens"": 0, ""input_tokens"": 0, ""output_tokens"": 29}], ""input_tokens"": 0, ""output_tokens"": 29}, ""msg_3dae8f95-09b0-57f6-9a9a-ef425498ebe3"": {""cache_write_tokens"": 0, ""cached_tokens"": 0, ""content"": [{""cache_write_tokens"": 0, ""cached_tokens"": 0, ""input_tokens"": 82, ""output_tokens"": 0}], ""input_tokens"": 82, ""output_tokens"": 0}, ""rs_057cee4967374e0d016aab5ce53e7c87d0bcab0cf188c1fe8b"": {""cache_write_tokens"": 0, ""cached_tokens"": 0, ""input_tokens"": 2, ""output_tokens"": 30}}, ""request_fields"": {""text.format"": {""cache_write_tokens"": 0, ""cached_tokens"": 0, ""input_tokens"": 54, ""output_tokens"": 0}}}, ""input_tokens"": 2002, ""input_tokens_details"": {""cache_write_tokens"": 0, ""cached_tokens"": 0}, ""output_tokens"": 59, ""output_tokens_details"": {""reasoning_tokens"": 30}, ""total_tokens"": 2061}",99,99
100,RIR-I1-neutral-R1-not_revoked_control,actor,https://chatgpt.com/backend-api/codex/responses,244b99bb72d074ddb202dd0dfed249048e7aa9868617dece0eaaca129d23b4c2,completed,,200,resp_0c754c1d9583b2e7016aab5ceb76c487d091c630ae5c079686,gpt-5.6-luna,"{""attribution"": {""items"": {""msg_01a0ad62-ff32-7bd2-af2a-ae62343473a9"": {""cache_write_tokens"": 0, ""cached_tokens"": 0, ""content"": [{""cache_write_tokens"": 0, ""cached_tokens"": 0, ""input_tokens"": 68, ""output_tokens"": 0}], ""input_tokens"": 68, ""output_tokens"": 0}, ""msg_01a0ad62-ff32-7bd2-af2a-ae70d629406b"": {""cache_write_tokens"": 0, ""cached_tokens"": 0, ""content"": [{""cache_write_tokens"": 0, ""cached_tokens"": 0, ""input_tokens"": 151, ""output_tokens"": 0}], ""input_tokens"": 151, ""output_tokens"": 0}, ""msg_01a0ad62-ff33-73e2-aa77-bb304a1c0c62"": {""cache_write_tokens"": 0, ""cached_tokens"": 0, ""content"": [{""cache_write_tokens"": 0, ""cached_tokens"": 0, ""input_tokens"": 1821, ""output_tokens"": 0}], ""input_tokens"": 1821, ""output_tokens"": 0}, ""msg_0c754c1d9583b2e7016aab5cecf08087d0b26f7891eff2fc01"": {""cache_write_tokens"": 0, ""cached_tokens"": 0, ""content"": [{""cache_write_tokens"": 0, ""cached_tokens"": 0, ""input_tokens"": 0, ""output_tokens"": 46}], ""input_tokens"": 0, ""output_tokens"": 46}, ""msg_5c844d02-5a78-5a9a-9713-5b66f1e690a1"": {""cache_write_tokens"": 0, ""cached_tokens"": 0, ""content"": [{""cache_write_tokens"": 0, ""cached_tokens"": 0, ""input_tokens"": 82, ""output_tokens"": 0}], ""input_tokens"": 82, ""output_tokens"": 0}, ""rs_0c754c1d9583b2e7016aab5cec5f0487d0bb386a03ea33b1f6"": {""cache_write_tokens"": 0, ""cached_tokens"": 0, ""input_tokens"": 2, ""output_tokens"": 24}}, ""request_fields"": {""text.format"": {""cache_write_tokens"": 0, ""cached_tokens"": 0, ""input_tokens"": 54, ""output_tokens"": 0}}}, ""input_tokens"": 2178, ""input_tokens_details"": {""cache_write_tokens"": 0, ""cached_tokens"": 0}, ""output_tokens"": 70, ""output_tokens_details"": {""reasoning_tokens"": 24}, ""total_tokens"": 2248}",100,100
