row_id,source_ref,source_sha256,contract,unit,boundary
B247,论文材料/P4_测量证据消融/p4-20260917-123623/results/V12.jsonl,7330c210bfc2d1ad8280787622be8952b57fe798e3758229a4666860fadc32f8,mechanical_public_obligations,run,Fixed heterogeneous query count; not risk rate or independent samples; eligible_unknown is already inside unknown
B248,论文材料/P4_测量证据消融/p4-20260917-123623/results/V00.jsonl,801bc04a12776cbb30747d2c4a1c21c8ec40d58c67f45c93cfcfcfc373276d2b,U_and_not_verified_contract_violation,run,Fixed heterogeneous query count; not risk rate or independent samples; eligible_unknown is already inside unknown
B249,论文材料/P4_测量证据消融/p4-20260917-123623/results/V01.jsonl,504e2ad6ed410b7111a1c0b07ea0ffbec9d049d9bb65262c68cbee2f617234cd,U_and_not_verified_contract_violation,run,Fixed heterogeneous query count; not risk rate or independent samples; eligible_unknown is already inside unknown
B250,论文材料/P4_测量证据消融/p4-20260917-123623/results/V02.jsonl,27eb577b4be4977866439af38b263d5c624bf6f0dd6dbe2a22705be37934c827,U_and_not_verified_contract_violation,run,Fixed heterogeneous query count; not risk rate or independent samples; eligible_unknown is already inside unknown
B251,论文材料/P4_测量证据消融/p4-20260917-123623/results/V03.jsonl,2a824bdc2c922f3a00ea5f90bf506cf824006d7d380d103c40e114b1e0186a6d,U_and_not_verified_contract_violation,run,Fixed heterogeneous query count; not risk rate or independent samples; eligible_unknown is already inside unknown
B252,论文材料/P4_测量证据消融/p4-20260917-123623/results/V04.jsonl,ec13b969b5d030c87f4a203bc1b5beff4b6c36c3680519bdccc77a9a07348b44,U_and_not_verified_contract_violation,run,Fixed heterogeneous query count; not risk rate or independent samples; eligible_unknown is already inside unknown
B253,论文材料/P4_测量证据消融/p4-20260917-123623/results/V05.jsonl,963b5b54d8ea4faa10e675ad99216584d816cbf655a855467d640bf45de8e7be,U_and_not_verified_contract_violation,run,Fixed heterogeneous query count; not risk rate or independent samples; eligible_unknown is already inside unknown
B254,论文材料/P4_测量证据消融/p4-20260917-123623/results/V06.jsonl,4b8d66ce68101936e140020fd4e19da6a94e35c50bc5ad020036f9539181b72a,U_and_not_verified_contract_violation,run,Fixed heterogeneous query count; not risk rate or independent samples; eligible_unknown is already inside unknown
B255,论文材料/P4_测量证据消融/p4-20260917-123623/results/V07.jsonl,4665fe689f269e8143220466dc91d528956a94203be8366b38106bf2fa9be699,U_and_not_verified_contract_violation,run,Fixed heterogeneous query count; not risk rate or independent samples; eligible_unknown is already inside unknown
B256,论文材料/P4_测量证据消融/p4-20260917-123623/results/V08.jsonl,e6b8c8612cd268e4084e46f01112db76347b849c01a9708bf8089f0db3f8ed29,U_and_not_verified_contract_violation,run,Fixed heterogeneous query count; not risk rate or independent samples; eligible_unknown is already inside unknown
B257,论文材料/P4_测量证据消融/p4-20260917-123623/results/V09.jsonl,743996ac18bd6db1a7533177e92517fd6384da9ff03e4563f6c3a0a635698da7,U_and_not_verified_contract_violation,run,Fixed heterogeneous query count; not risk rate or independent samples; eligible_unknown is already inside unknown
B258,论文材料/P4_测量证据消融/p4-20260917-123623/results/V10.jsonl,5e5a314a17aa0d05fb98e52b7f0c6caa3577cc2831b7fc5c28d76c2f42824d28,U_and_not_verified_contract_violation,run,Fixed heterogeneous query count; not risk rate or independent samples; eligible_unknown is already inside unknown
B259,论文材料/P4_测量证据消融/p4-20260917-123623/results/V11.jsonl,801bc04a12776cbb30747d2c4a1c21c8ec40d58c67f45c93cfcfcfc373276d2b,U_and_not_verified_contract_violation,run,Fixed heterogeneous query count; not risk rate or independent samples; eligible_unknown is already inside unknown
B260,论文材料/P4_测量证据消融/p4-20260917-123623/results/V12.jsonl,7330c210bfc2d1ad8280787622be8952b57fe798e3758229a4666860fadc32f8,U_and_not_verified_contract_violation,run,Fixed heterogeneous query count; not risk rate or independent samples; eligible_unknown is already inside unknown
B261,论文材料/P4_测量证据消融/p4-20260917-123623/results/V00.jsonl,801bc04a12776cbb30747d2c4a1c21c8ec40d58c67f45c93cfcfcfc373276d2b,recorded_failure_types,run,Fixed heterogeneous query count; not risk rate or independent samples; eligible_unknown is already inside unknown
B262,论文材料/P4_测量证据消融/p4-20260917-123623/results/V01.jsonl,504e2ad6ed410b7111a1c0b07ea0ffbec9d049d9bb65262c68cbee2f617234cd,recorded_failure_types,run,Fixed heterogeneous query count; not risk rate or independent samples; eligible_unknown is already inside unknown
B263,论文材料/P4_测量证据消融/p4-20260917-123623/results/V02.jsonl,27eb577b4be4977866439af38b263d5c624bf6f0dd6dbe2a22705be37934c827,recorded_failure_types,run,Fixed heterogeneous query count; not risk rate or independent samples; eligible_unknown is already inside unknown
B264,论文材料/P4_测量证据消融/p4-20260917-123623/results/V03.jsonl,2a824bdc2c922f3a00ea5f90bf506cf824006d7d380d103c40e114b1e0186a6d,recorded_failure_types,run,Fixed heterogeneous query count; not risk rate or independent samples; eligible_unknown is already inside unknown
B265,论文材料/P4_测量证据消融/p4-20260917-123623/results/V04.jsonl,ec13b969b5d030c87f4a203bc1b5beff4b6c36c3680519bdccc77a9a07348b44,recorded_failure_types,run,Fixed heterogeneous query count; not risk rate or independent samples; eligible_unknown is already inside unknown
B266,论文材料/P4_测量证据消融/p4-20260917-123623/results/V05.jsonl,963b5b54d8ea4faa10e675ad99216584d816cbf655a855467d640bf45de8e7be,recorded_failure_types,run,Fixed heterogeneous query count; not risk rate or independent samples; eligible_unknown is already inside unknown
B267,论文材料/P4_测量证据消融/p4-20260917-123623/results/V06.jsonl,4b8d66ce68101936e140020fd4e19da6a94e35c50bc5ad020036f9539181b72a,recorded_failure_types,run,Fixed heterogeneous query count; not risk rate or independent samples; eligible_unknown is already inside unknown
B268,论文材料/P4_测量证据消融/p4-20260917-123623/results/V07.jsonl,4665fe689f269e8143220466dc91d528956a94203be8366b38106bf2fa9be699,recorded_failure_types,run,Fixed heterogeneous query count; not risk rate or independent samples; eligible_unknown is already inside unknown
B269,论文材料/P4_测量证据消融/p4-20260917-123623/results/V08.jsonl,e6b8c8612cd268e4084e46f01112db76347b849c01a9708bf8089f0db3f8ed29,recorded_failure_types,run,Fixed heterogeneous query count; not risk rate or independent samples; eligible_unknown is already inside unknown
B270,论文材料/P4_测量证据消融/p4-20260917-123623/results/V09.jsonl,743996ac18bd6db1a7533177e92517fd6384da9ff03e4563f6c3a0a635698da7,recorded_failure_types,run,Fixed heterogeneous query count; not risk rate or independent samples; eligible_unknown is already inside unknown
B271,论文材料/P4_测量证据消融/p4-20260917-123623/results/V10.jsonl,5e5a314a17aa0d05fb98e52b7f0c6caa3577cc2831b7fc5c28d76c2f42824d28,recorded_failure_types,run,Fixed heterogeneous query count; not risk rate or independent samples; eligible_unknown is already inside unknown
B272,论文材料/P4_测量证据消融/p4-20260917-123623/results/V11.jsonl,801bc04a12776cbb30747d2c4a1c21c8ec40d58c67f45c93cfcfcfc373276d2b,recorded_failure_types,run,Fixed heterogeneous query count; not risk rate or independent samples; eligible_unknown is already inside unknown
B273,论文材料/P4_测量证据消融/p4-20260917-123623/results/V12.jsonl,7330c210bfc2d1ad8280787622be8952b57fe798e3758229a4666860fadc32f8,recorded_failure_types,run,Fixed heterogeneous query count; not risk rate or independent samples; eligible_unknown is already inside unknown
C001,论文材料/P4_测量证据消融/p4-20260917-123623/results/V00.jsonl;论文材料/P4_测量证据消融/p4-20260917-123623/GOLD_PROVENANCE.jsonl,801bc04a12776cbb30747d2c4a1c21c8ec40d58c67f45c93cfcfcfc373276d2b,declared_finite_v1,finite_capability_model,"Finite controlled reference, correlated queries; no natural-language accuracy claim"
C002,论文材料/P4_测量证据消融/p4-20260917-123623/results/V01.jsonl;论文材料/P4_测量证据消融/p4-20260917-123623/GOLD_PROVENANCE.jsonl,504e2ad6ed410b7111a1c0b07ea0ffbec9d049d9bb65262c68cbee2f617234cd,declared_finite_v1,finite_capability_model,"Finite controlled reference, correlated queries; no natural-language accuracy claim"
C003,论文材料/P4_测量证据消融/p4-20260917-123623/results/V02.jsonl;论文材料/P4_测量证据消融/p4-20260917-123623/GOLD_PROVENANCE.jsonl,27eb577b4be4977866439af38b263d5c624bf6f0dd6dbe2a22705be37934c827,declared_finite_v1,finite_capability_model,"Finite controlled reference, correlated queries; no natural-language accuracy claim"
C004,论文材料/P4_测量证据消融/p4-20260917-123623/results/V03.jsonl;论文材料/P4_测量证据消融/p4-20260917-123623/GOLD_PROVENANCE.jsonl,2a824bdc2c922f3a00ea5f90bf506cf824006d7d380d103c40e114b1e0186a6d,declared_finite_v1,finite_capability_model,"Finite controlled reference, correlated queries; no natural-language accuracy claim"
C005,论文材料/P4_测量证据消融/p4-20260917-123623/results/V04.jsonl;论文材料/P4_测量证据消融/p4-20260917-123623/GOLD_PROVENANCE.jsonl,ec13b969b5d030c87f4a203bc1b5beff4b6c36c3680519bdccc77a9a07348b44,declared_finite_v1,finite_capability_model,"Finite controlled reference, correlated queries; no natural-language accuracy claim"
C006,论文材料/P4_测量证据消融/p4-20260917-123623/results/V05.jsonl;论文材料/P4_测量证据消融/p4-20260917-123623/GOLD_PROVENANCE.jsonl,963b5b54d8ea4faa10e675ad99216584d816cbf655a855467d640bf45de8e7be,declared_finite_v1,finite_capability_model,"Finite controlled reference, correlated queries; no natural-language accuracy claim"
C007,论文材料/P4_测量证据消融/p4-20260917-123623/results/V06.jsonl;论文材料/P4_测量证据消融/p4-20260917-123623/GOLD_PROVENANCE.jsonl,4b8d66ce68101936e140020fd4e19da6a94e35c50bc5ad020036f9539181b72a,declared_finite_v1,finite_capability_model,"Finite controlled reference, correlated queries; no natural-language accuracy claim"
C008,论文材料/P4_测量证据消融/p4-20260917-123623/results/V07.jsonl;论文材料/P4_测量证据消融/p4-20260917-123623/GOLD_PROVENANCE.jsonl,4665fe689f269e8143220466dc91d528956a94203be8366b38106bf2fa9be699,declared_finite_v1,finite_capability_model,"Finite controlled reference, correlated queries; no natural-language accuracy claim"
C009,论文材料/P4_测量证据消融/p4-20260917-123623/results/V08.jsonl;论文材料/P4_测量证据消融/p4-20260917-123623/GOLD_PROVENANCE.jsonl,e6b8c8612cd268e4084e46f01112db76347b849c01a9708bf8089f0db3f8ed29,declared_finite_v1,finite_capability_model,"Finite controlled reference, correlated queries; no natural-language accuracy claim"
C010,论文材料/P4_测量证据消融/p4-20260917-123623/results/V09.jsonl;论文材料/P4_测量证据消融/p4-20260917-123623/GOLD_PROVENANCE.jsonl,743996ac18bd6db1a7533177e92517fd6384da9ff03e4563f6c3a0a635698da7,declared_finite_v1,finite_capability_model,"Finite controlled reference, correlated queries; no natural-language accuracy claim"
C011,论文材料/P4_测量证据消融/p4-20260917-123623/results/V10.jsonl;论文材料/P4_测量证据消融/p4-20260917-123623/GOLD_PROVENANCE.jsonl,5e5a314a17aa0d05fb98e52b7f0c6caa3577cc2831b7fc5c28d76c2f42824d28,declared_finite_v1,finite_capability_model,"Finite controlled reference, correlated queries; no natural-language accuracy claim"
C012,论文材料/P4_测量证据消融/p4-20260917-123623/results/V11.jsonl;论文材料/P4_测量证据消融/p4-20260917-123623/GOLD_PROVENANCE.jsonl,801bc04a12776cbb30747d2c4a1c21c8ec40d58c67f45c93cfcfcfc373276d2b,declared_finite_v1,finite_capability_model,"Finite controlled reference, correlated queries; no natural-language accuracy claim"
C013,论文材料/P4_测量证据消融/p4-20260917-123623/results/V12.jsonl;论文材料/P4_测量证据消融/p4-20260917-123623/GOLD_PROVENANCE.jsonl,7330c210bfc2d1ad8280787622be8952b57fe798e3758229a4666860fadc32f8,declared_finite_v1,finite_capability_model,"Finite controlled reference, correlated queries; no natural-language accuracy claim"
C014,论文材料/P4_测量证据消融/p4-20260917-123623/results/V00.jsonl;论文材料/P4_测量证据消融/p4-20260917-123623/GOLD_PROVENANCE.jsonl,801bc04a12776cbb30747d2c4a1c21c8ec40d58c67f45c93cfcfcfc373276d2b,P3R_identity_guard,unique_request_or_no_request_sentinel,"Finite controlled reference, correlated queries; no natural-language accuracy claim"
C015,论文材料/P4_测量证据消融/p4-20260917-123623/results/V01.jsonl;论文材料/P4_测量证据消融/p4-20260917-123623/GOLD_PROVENANCE.jsonl,504e2ad6ed410b7111a1c0b07ea0ffbec9d049d9bb65262c68cbee2f617234cd,P3R_identity_guard,unique_request_or_no_request_sentinel,"Finite controlled reference, correlated queries; no natural-language accuracy claim"
C016,论文材料/P4_测量证据消融/p4-20260917-123623/results/V02.jsonl;论文材料/P4_测量证据消融/p4-20260917-123623/GOLD_PROVENANCE.jsonl,27eb577b4be4977866439af38b263d5c624bf6f0dd6dbe2a22705be37934c827,P3R_identity_guard,unique_request_or_no_request_sentinel,"Finite controlled reference, correlated queries; no natural-language accuracy claim"
C017,论文材料/P4_测量证据消融/p4-20260917-123623/results/V03.jsonl;论文材料/P4_测量证据消融/p4-20260917-123623/GOLD_PROVENANCE.jsonl,2a824bdc2c922f3a00ea5f90bf506cf824006d7d380d103c40e114b1e0186a6d,P3R_identity_guard,unique_request_or_no_request_sentinel,"Finite controlled reference, correlated queries; no natural-language accuracy claim"
C018,论文材料/P4_测量证据消融/p4-20260917-123623/results/V04.jsonl;论文材料/P4_测量证据消融/p4-20260917-123623/GOLD_PROVENANCE.jsonl,ec13b969b5d030c87f4a203bc1b5beff4b6c36c3680519bdccc77a9a07348b44,P3R_identity_guard,unique_request_or_no_request_sentinel,"Finite controlled reference, correlated queries; no natural-language accuracy claim"
C019,论文材料/P4_测量证据消融/p4-20260917-123623/results/V05.jsonl;论文材料/P4_测量证据消融/p4-20260917-123623/GOLD_PROVENANCE.jsonl,963b5b54d8ea4faa10e675ad99216584d816cbf655a855467d640bf45de8e7be,P3R_identity_guard,unique_request_or_no_request_sentinel,"Finite controlled reference, correlated queries; no natural-language accuracy claim"
C020,论文材料/P4_测量证据消融/p4-20260917-123623/results/V06.jsonl;论文材料/P4_测量证据消融/p4-20260917-123623/GOLD_PROVENANCE.jsonl,4b8d66ce68101936e140020fd4e19da6a94e35c50bc5ad020036f9539181b72a,P3R_identity_guard,unique_request_or_no_request_sentinel,"Finite controlled reference, correlated queries; no natural-language accuracy claim"
C021,论文材料/P4_测量证据消融/p4-20260917-123623/results/V07.jsonl;论文材料/P4_测量证据消融/p4-20260917-123623/GOLD_PROVENANCE.jsonl,4665fe689f269e8143220466dc91d528956a94203be8366b38106bf2fa9be699,P3R_identity_guard,unique_request_or_no_request_sentinel,"Finite controlled reference, correlated queries; no natural-language accuracy claim"
C022,论文材料/P4_测量证据消融/p4-20260917-123623/results/V08.jsonl;论文材料/P4_测量证据消融/p4-20260917-123623/GOLD_PROVENANCE.jsonl,e6b8c8612cd268e4084e46f01112db76347b849c01a9708bf8089f0db3f8ed29,P3R_identity_guard,unique_request_or_no_request_sentinel,"Finite controlled reference, correlated queries; no natural-language accuracy claim"
C023,论文材料/P4_测量证据消融/p4-20260917-123623/results/V09.jsonl;论文材料/P4_测量证据消融/p4-20260917-123623/GOLD_PROVENANCE.jsonl,743996ac18bd6db1a7533177e92517fd6384da9ff03e4563f6c3a0a635698da7,P3R_identity_guard,unique_request_or_no_request_sentinel,"Finite controlled reference, correlated queries; no natural-language accuracy claim"
C024,论文材料/P4_测量证据消融/p4-20260917-123623/results/V10.jsonl;论文材料/P4_测量证据消融/p4-20260917-123623/GOLD_PROVENANCE.jsonl,5e5a314a17aa0d05fb98e52b7f0c6caa3577cc2831b7fc5c28d76c2f42824d28,P3R_identity_guard,unique_request_or_no_request_sentinel,"Finite controlled reference, correlated queries; no natural-language accuracy claim"
C025,论文材料/P4_测量证据消融/p4-20260917-123623/results/V11.jsonl;论文材料/P4_测量证据消融/p4-20260917-123623/GOLD_PROVENANCE.jsonl,801bc04a12776cbb30747d2c4a1c21c8ec40d58c67f45c93cfcfcfc373276d2b,P3R_identity_guard,unique_request_or_no_request_sentinel,"Finite controlled reference, correlated queries; no natural-language accuracy claim"
C026,论文材料/P4_测量证据消融/p4-20260917-123623/results/V12.jsonl;论文材料/P4_测量证据消融/p4-20260917-123623/GOLD_PROVENANCE.jsonl,7330c210bfc2d1ad8280787622be8952b57fe798e3758229a4666860fadc32f8,P3R_identity_guard,unique_request_or_no_request_sentinel,"Finite controlled reference, correlated queries; no natural-language accuracy claim"
C027,论文材料/P4_测量证据消融/p4-20260917-123623/results/V00.jsonl;论文材料/P4_测量证据消融/p4-20260917-123623/GOLD_PROVENANCE.jsonl,801bc04a12776cbb30747d2c4a1c21c8ec40d58c67f45c93cfcfcfc373276d2b,T11_explicit_reason,unique_request_or_no_request_sentinel,"Finite controlled reference, correlated queries; no natural-language accuracy claim"
C028,论文材料/P4_测量证据消融/p4-20260917-123623/results/V01.jsonl;论文材料/P4_测量证据消融/p4-20260917-123623/GOLD_PROVENANCE.jsonl,504e2ad6ed410b7111a1c0b07ea0ffbec9d049d9bb65262c68cbee2f617234cd,T11_explicit_reason,unique_request_or_no_request_sentinel,"Finite controlled reference, correlated queries; no natural-language accuracy claim"
C029,论文材料/P4_测量证据消融/p4-20260917-123623/results/V02.jsonl;论文材料/P4_测量证据消融/p4-20260917-123623/GOLD_PROVENANCE.jsonl,27eb577b4be4977866439af38b263d5c624bf6f0dd6dbe2a22705be37934c827,T11_explicit_reason,unique_request_or_no_request_sentinel,"Finite controlled reference, correlated queries; no natural-language accuracy claim"
C030,论文材料/P4_测量证据消融/p4-20260917-123623/results/V03.jsonl;论文材料/P4_测量证据消融/p4-20260917-123623/GOLD_PROVENANCE.jsonl,2a824bdc2c922f3a00ea5f90bf506cf824006d7d380d103c40e114b1e0186a6d,T11_explicit_reason,unique_request_or_no_request_sentinel,"Finite controlled reference, correlated queries; no natural-language accuracy claim"
C031,论文材料/P4_测量证据消融/p4-20260917-123623/results/V04.jsonl;论文材料/P4_测量证据消融/p4-20260917-123623/GOLD_PROVENANCE.jsonl,ec13b969b5d030c87f4a203bc1b5beff4b6c36c3680519bdccc77a9a07348b44,T11_explicit_reason,unique_request_or_no_request_sentinel,"Finite controlled reference, correlated queries; no natural-language accuracy claim"
C032,论文材料/P4_测量证据消融/p4-20260917-123623/results/V05.jsonl;论文材料/P4_测量证据消融/p4-20260917-123623/GOLD_PROVENANCE.jsonl,963b5b54d8ea4faa10e675ad99216584d816cbf655a855467d640bf45de8e7be,T11_explicit_reason,unique_request_or_no_request_sentinel,"Finite controlled reference, correlated queries; no natural-language accuracy claim"
C033,论文材料/P4_测量证据消融/p4-20260917-123623/results/V06.jsonl;论文材料/P4_测量证据消融/p4-20260917-123623/GOLD_PROVENANCE.jsonl,4b8d66ce68101936e140020fd4e19da6a94e35c50bc5ad020036f9539181b72a,T11_explicit_reason,unique_request_or_no_request_sentinel,"Finite controlled reference, correlated queries; no natural-language accuracy claim"
C034,论文材料/P4_测量证据消融/p4-20260917-123623/results/V07.jsonl;论文材料/P4_测量证据消融/p4-20260917-123623/GOLD_PROVENANCE.jsonl,4665fe689f269e8143220466dc91d528956a94203be8366b38106bf2fa9be699,T11_explicit_reason,unique_request_or_no_request_sentinel,"Finite controlled reference, correlated queries; no natural-language accuracy claim"
C035,论文材料/P4_测量证据消融/p4-20260917-123623/results/V08.jsonl;论文材料/P4_测量证据消融/p4-20260917-123623/GOLD_PROVENANCE.jsonl,e6b8c8612cd268e4084e46f01112db76347b849c01a9708bf8089f0db3f8ed29,T11_explicit_reason,unique_request_or_no_request_sentinel,"Finite controlled reference, correlated queries; no natural-language accuracy claim"
C036,论文材料/P4_测量证据消融/p4-20260917-123623/results/V09.jsonl;论文材料/P4_测量证据消融/p4-20260917-123623/GOLD_PROVENANCE.jsonl,743996ac18bd6db1a7533177e92517fd6384da9ff03e4563f6c3a0a635698da7,T11_explicit_reason,unique_request_or_no_request_sentinel,"Finite controlled reference, correlated queries; no natural-language accuracy claim"
C037,论文材料/P4_测量证据消融/p4-20260917-123623/results/V10.jsonl;论文材料/P4_测量证据消融/p4-20260917-123623/GOLD_PROVENANCE.jsonl,5e5a314a17aa0d05fb98e52b7f0c6caa3577cc2831b7fc5c28d76c2f42824d28,T11_explicit_reason,unique_request_or_no_request_sentinel,"Finite controlled reference, correlated queries; no natural-language accuracy claim"
C038,论文材料/P4_测量证据消融/p4-20260917-123623/results/V11.jsonl;论文材料/P4_测量证据消融/p4-20260917-123623/GOLD_PROVENANCE.jsonl,801bc04a12776cbb30747d2c4a1c21c8ec40d58c67f45c93cfcfcfc373276d2b,T11_explicit_reason,unique_request_or_no_request_sentinel,"Finite controlled reference, correlated queries; no natural-language accuracy claim"
C039,论文材料/P4_测量证据消融/p4-20260917-123623/results/V12.jsonl;论文材料/P4_测量证据消融/p4-20260917-123623/GOLD_PROVENANCE.jsonl,7330c210bfc2d1ad8280787622be8952b57fe798e3758229a4666860fadc32f8,T11_explicit_reason,unique_request_or_no_request_sentinel,"Finite controlled reference, correlated queries; no natural-language accuracy claim"
C040,论文材料/P4_测量证据消融/p4-20260917-123623/results/V00.jsonl;论文材料/P4_测量证据消融/p4-20260917-123623/GOLD_PROVENANCE.jsonl,801bc04a12776cbb30747d2c4a1c21c8ec40d58c67f45c93cfcfcfc373276d2b,chain_v1,prefix_session_cohort,"Finite controlled reference, correlated queries; no natural-language accuracy claim"
C041,论文材料/P4_测量证据消融/p4-20260917-123623/results/V01.jsonl;论文材料/P4_测量证据消融/p4-20260917-123623/GOLD_PROVENANCE.jsonl,504e2ad6ed410b7111a1c0b07ea0ffbec9d049d9bb65262c68cbee2f617234cd,chain_v1,prefix_session_cohort,"Finite controlled reference, correlated queries; no natural-language accuracy claim"
C042,论文材料/P4_测量证据消融/p4-20260917-123623/results/V02.jsonl;论文材料/P4_测量证据消融/p4-20260917-123623/GOLD_PROVENANCE.jsonl,27eb577b4be4977866439af38b263d5c624bf6f0dd6dbe2a22705be37934c827,chain_v1,prefix_session_cohort,"Finite controlled reference, correlated queries; no natural-language accuracy claim"
C043,论文材料/P4_测量证据消融/p4-20260917-123623/results/V03.jsonl;论文材料/P4_测量证据消融/p4-20260917-123623/GOLD_PROVENANCE.jsonl,2a824bdc2c922f3a00ea5f90bf506cf824006d7d380d103c40e114b1e0186a6d,chain_v1,prefix_session_cohort,"Finite controlled reference, correlated queries; no natural-language accuracy claim"
C044,论文材料/P4_测量证据消融/p4-20260917-123623/results/V04.jsonl;论文材料/P4_测量证据消融/p4-20260917-123623/GOLD_PROVENANCE.jsonl,ec13b969b5d030c87f4a203bc1b5beff4b6c36c3680519bdccc77a9a07348b44,chain_v1,prefix_session_cohort,"Finite controlled reference, correlated queries; no natural-language accuracy claim"
C045,论文材料/P4_测量证据消融/p4-20260917-123623/results/V05.jsonl;论文材料/P4_测量证据消融/p4-20260917-123623/GOLD_PROVENANCE.jsonl,963b5b54d8ea4faa10e675ad99216584d816cbf655a855467d640bf45de8e7be,chain_v1,prefix_session_cohort,"Finite controlled reference, correlated queries; no natural-language accuracy claim"
C046,论文材料/P4_测量证据消融/p4-20260917-123623/results/V06.jsonl;论文材料/P4_测量证据消融/p4-20260917-123623/GOLD_PROVENANCE.jsonl,4b8d66ce68101936e140020fd4e19da6a94e35c50bc5ad020036f9539181b72a,chain_v1,prefix_session_cohort,"Finite controlled reference, correlated queries; no natural-language accuracy claim"
C047,论文材料/P4_测量证据消融/p4-20260917-123623/results/V07.jsonl;论文材料/P4_测量证据消融/p4-20260917-123623/GOLD_PROVENANCE.jsonl,4665fe689f269e8143220466dc91d528956a94203be8366b38106bf2fa9be699,chain_v1,prefix_session_cohort,"Finite controlled reference, correlated queries; no natural-language accuracy claim"
C048,论文材料/P4_测量证据消融/p4-20260917-123623/results/V08.jsonl;论文材料/P4_测量证据消融/p4-20260917-123623/GOLD_PROVENANCE.jsonl,e6b8c8612cd268e4084e46f01112db76347b849c01a9708bf8089f0db3f8ed29,chain_v1,prefix_session_cohort,"Finite controlled reference, correlated queries; no natural-language accuracy claim"
C049,论文材料/P4_测量证据消融/p4-20260917-123623/results/V09.jsonl;论文材料/P4_测量证据消融/p4-20260917-123623/GOLD_PROVENANCE.jsonl,743996ac18bd6db1a7533177e92517fd6384da9ff03e4563f6c3a0a635698da7,chain_v1,prefix_session_cohort,"Finite controlled reference, correlated queries; no natural-language accuracy claim"
C050,论文材料/P4_测量证据消融/p4-20260917-123623/results/V10.jsonl;论文材料/P4_测量证据消融/p4-20260917-123623/GOLD_PROVENANCE.jsonl,5e5a314a17aa0d05fb98e52b7f0c6caa3577cc2831b7fc5c28d76c2f42824d28,chain_v1,prefix_session_cohort,"Finite controlled reference, correlated queries; no natural-language accuracy claim"
C051,论文材料/P4_测量证据消融/p4-20260917-123623/results/V11.jsonl;论文材料/P4_测量证据消融/p4-20260917-123623/GOLD_PROVENANCE.jsonl,801bc04a12776cbb30747d2c4a1c21c8ec40d58c67f45c93cfcfcfc373276d2b,chain_v1,prefix_session_cohort,"Finite controlled reference, correlated queries; no natural-language accuracy claim"
C052,论文材料/P4_测量证据消融/p4-20260917-123623/results/V12.jsonl;论文材料/P4_测量证据消融/p4-20260917-123623/GOLD_PROVENANCE.jsonl,7330c210bfc2d1ad8280787622be8952b57fe798e3758229a4666860fadc32f8,chain_v1,prefix_session_cohort,"Finite controlled reference, correlated queries; no natural-language accuracy claim"
C053,论文材料/P4_测量证据消融/p4-20260917-123623/results/V00.jsonl;论文材料/P4_测量证据消融/p4-20260917-123623/GOLD_PROVENANCE.jsonl,801bc04a12776cbb30747d2c4a1c21c8ec40d58c67f45c93cfcfcfc373276d2b,confirmed_prefix_v1,prefix_session_cohort,"Finite controlled reference, correlated queries; no natural-language accuracy claim"
C054,论文材料/P4_测量证据消融/p4-20260917-123623/results/V01.jsonl;论文材料/P4_测量证据消融/p4-20260917-123623/GOLD_PROVENANCE.jsonl,504e2ad6ed410b7111a1c0b07ea0ffbec9d049d9bb65262c68cbee2f617234cd,confirmed_prefix_v1,prefix_session_cohort,"Finite controlled reference, correlated queries; no natural-language accuracy claim"
C055,论文材料/P4_测量证据消融/p4-20260917-123623/results/V02.jsonl;论文材料/P4_测量证据消融/p4-20260917-123623/GOLD_PROVENANCE.jsonl,27eb577b4be4977866439af38b263d5c624bf6f0dd6dbe2a22705be37934c827,confirmed_prefix_v1,prefix_session_cohort,"Finite controlled reference, correlated queries; no natural-language accuracy claim"
C056,论文材料/P4_测量证据消融/p4-20260917-123623/results/V03.jsonl;论文材料/P4_测量证据消融/p4-20260917-123623/GOLD_PROVENANCE.jsonl,2a824bdc2c922f3a00ea5f90bf506cf824006d7d380d103c40e114b1e0186a6d,confirmed_prefix_v1,prefix_session_cohort,"Finite controlled reference, correlated queries; no natural-language accuracy claim"
C057,论文材料/P4_测量证据消融/p4-20260917-123623/results/V04.jsonl;论文材料/P4_测量证据消融/p4-20260917-123623/GOLD_PROVENANCE.jsonl,ec13b969b5d030c87f4a203bc1b5beff4b6c36c3680519bdccc77a9a07348b44,confirmed_prefix_v1,prefix_session_cohort,"Finite controlled reference, correlated queries; no natural-language accuracy claim"
C058,论文材料/P4_测量证据消融/p4-20260917-123623/results/V05.jsonl;论文材料/P4_测量证据消融/p4-20260917-123623/GOLD_PROVENANCE.jsonl,963b5b54d8ea4faa10e675ad99216584d816cbf655a855467d640bf45de8e7be,confirmed_prefix_v1,prefix_session_cohort,"Finite controlled reference, correlated queries; no natural-language accuracy claim"
C059,论文材料/P4_测量证据消融/p4-20260917-123623/results/V06.jsonl;论文材料/P4_测量证据消融/p4-20260917-123623/GOLD_PROVENANCE.jsonl,4b8d66ce68101936e140020fd4e19da6a94e35c50bc5ad020036f9539181b72a,confirmed_prefix_v1,prefix_session_cohort,"Finite controlled reference, correlated queries; no natural-language accuracy claim"
